Date,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT
2021-06-25,0.00216752,0.00149226,0.01575964,0.00389474,0.00439507,0.0027023,0.00586512,0.03619885,0.02901424
2021-06-24,0.0040379,0.00815337,0.02116095,0.01607228,0.01082555,0.0114909,0.01225972,0.02488167,0.03470755
2021-06-23,0.00734092,-0.00122255,0.00665929,0.00329116,-0.00160662,-0.00424887,0.00085106,0.03116539,0.01560246
2021-06-22,0.01899092,0.0032949,0.00222966,0.00707281,0.01242561,-0.00302389,0.00597781,0.0171404,-0.00294406
2021-06-21,0.03561642,0.02889047,0.06692231,0.03708447,0.05078014,0.05683877,0.06000918,0.05254296,0.05384949
2021-06-18,-0.02598398,-0.03846262,-0.02513879,-0.02915385,-0.03312075,-0.03701803,-0.03265779,-0.00818364,-0.05776147
2021-06-17,-0.03347128,-0.02399303,-0.05802004,-0.04600586,-0.03599489,-0.04721972,-0.05896625,-0.07900635,-0.0378307
2021-06-16,-0.00358172,-0.00572807,-0.0130911,-0.01487667,-0.01025901,-0.0043969,-0.00372748,0.04486859,-0.02643326
2021-06-15,0.0357633,0.02135052,0.03081682,0.00719192,0.0042618,0.00410317,0.02469261,0.03201387,-0.02486004
2021-06-14,-0.00160979,0.00055586,-0.00297619,0.00515324,0.0080863,-0.02437022,-0.01805634,-0.00176647,-0.02730244
2021-06-11,-0.00928601,-0.00462279,-0.00074267,-0.00733808,-0.00796426,-0.00143205,0.00500627,0.0,0.02151565
2021-06-10,0.0015949,0.00582822,0.00819982,-0.0088001,0.00012205,-0.02319765,-0.01453212,-0.00070572,0.0057868
2021-06-09,0.00833472,-0.00877563,-0.01706906,-0.00118913,-0.01610302,-0.00390735,-0.00616398,-0.02919915,-0.00445435
2021-06-08,0.01753576,0.00905402,-0.00660068,0.00162188,0.00686957,0.00195176,0.00451653,0.00102828,0.02977216
2021-06-07,-0.00653064,-0.00647551,-0.00873368,0.01011483,-0.00662933,-0.01633254,-0.01713628,0.00068611,0.01801851
2021-06-04,0.0044035,0.00796153,0.0,0.02512723,-0.00096061,-0.00274198,0.00080939,-0.00479289,0.00186654
2021-06-03,0.00393057,-0.00454399,-0.00650056,-0.00458537,-0.01276029,0.02945476,0.01427139,0.00170911,-0.01483569
2021-06-02,0.00790778,0.01331925,0.00940332,0.03139602,0.02653695,0.0740212,0.04236322,0.02634468,-0.00183908
2021-06-01,0.03517993,0.02718282,0.12773427,0.03075007,0.02189779,0.04980799,0.03887801,0.09229401,0.04174111
2021-05-28,-0.00324981,0.00754356,0.00165289,-0.00225346,-0.00483902,-0.00031913,-0.00311319,-0.00422834,0.0057637
2021-05-27,-0.00646811,-0.01071801,0.01584026,0.01239735,0.02126675,-0.00667835,0.01071439,0.03037617,-0.02238722
2021-05-26,0.01160423,0.00240396,0.02037422,0.00168067,0.02250447,0.00987426,0.01537796,0.02684994,0.0291538
2021-05-25,-0.02290759,-0.01651825,-0.02623934,-0.02702547,-0.01259333,-0.01461736,-0.0256482,-0.03276362,-0.03712944
2021-05-24,0.01164275,0.01411429,0.03139842,0.01437009,0.01427585,-0.0078555,0.00222371,0.0126584,-0.04477678
2021-05-21,0.0013587,0.00539293,0.00605276,-0.0095638,0.00272391,0.00564973,0.00356825,0.00679052,0.01667081
2021-05-20,-0.00237651,0.0034823,-0.00691446,-0.00737579,-0.00375965,-0.00721345,-0.00712381,-0.00479809,-0.01577675
2021-05-19,-0.02428727,-0.02846691,-0.02718944,-0.01194286,-0.02932762,-0.03289062,-0.03273258,-0.03141208,-0.01597195
2021-05-18,-0.02870854,-0.04268126,-0.0264697,-0.0221142,-0.02531152,-0.02920351,-0.02082081,-0.01990115,-0.01788488
2021-05-17,0.02309797,0.01216648,0.03742641,0.01133799,0.00503594,0.03709669,0.03074538,0.0501173,0.07820695
2021-05-14,0.02448694,0.02581684,0.06386078,0.03894709,0.03393977,0.03252571,0.03037874,0.05697095,0.06021564
2021-05-13,-0.0124017,-0.00644711,-0.04158051,-0.01166847,-0.01855294,-0.01064839,-0.01155568,-0.05776744,-0.03560483
2021-05-12,-0.00911886,0.00625966,0.00434217,0.02024097,0.02892502,0.02651671,0.00088417,0.02376748,-0.00287082
2021-05-11,-0.03231588,-0.02654246,-0.01382909,-0.02316615,-0.02478993,-0.01176671,-0.0057332,-0.08214154,-0.00095511
2021-05-10,0.00239981,-0.00409855,-0.02039153,-0.00524385,-0.01061647,-0.00818644,-0.00919245,-0.02813958,0.01248815
2021-05-07,0.01419608,0.00913082,0.03335068,0.00501021,0.00037279,0.0370531,0.03457791,0.02738883,0.1167565
2021-05-06,0.00946791,0.00055051,-0.01724181,0.0072685,0.00498381,0.0127724,0.00769757,-0.01489785,-0.09179802
2021-05-05,0.02962933,0.02650455,0.03301777,0.02333161,0.02401835,0.06643,0.04842659,0.04498963,0.0134699
2021-05-04,0.00627068,0.00548102,0.01692691,-0.01090027,0.00012795,0.00600602,0.0144164,-0.01076933,0.00806863
2021-05-03,0.02722898,0.0235869,-0.01161246,0.03676483,0.05510565,0.04234394,0.0547128,0.03029358,0.03346516
2021-04-30,-0.02926702,-0.03648545,-0.04089304,-0.00259211,-0.0120953,-0.02806818,-0.04008553,-0.02261305,-0.01196996
2021-04-29,0.01418221,0.01584042,-0.00170358,0.01265369,0.0099343,0.01667309,0.0108643,-0.00614914,-0.01080535
2021-04-28,0.02969132,0.02424128,0.0623282,0.0252858,0.03152241,0.04408633,0.04156706,0.03946595,0.04715384
2021-04-27,0.01302543,0.01155629,0.02383248,0.02069932,0.01826663,-0.00723124,-0.00567743,0.00760156,0.01731645
2021-04-26,0.00197753,-0.00029546,0.0102565,0.00013073,0.00483299,0.02534698,0.01922637,0.0100909,0.03329941
2021-04-23,0.00541322,0.00592594,0.03238378,0.02033879,0.02452164,0.01805387,-0.00835951,0.02256506,-0.00056417
2021-04-22,-0.01312142,-0.01747884,-0.0105923,-0.0272439,-0.02623007,-0.01883147,0.00626307,-0.01441838,0.019938
2021-04-21,0.01275963,0.01372167,0.03211955,0.02099264,0.02331376,0.01883147,-0.03649853,0.05247794,0.0
2021-04-20,-0.02129453,-0.01886756,-0.05015516,-0.03286681,-0.03110693,-0.04945001,-0.04249651,-0.05615216,-0.00802297
2021-04-19,-0.0031819,0.00290952,0.00945187,-0.00957678,-0.0230216,0.00908753,-0.00096712,0.00654132,-0.00171086
2021-04-16,-0.00563183,-0.0044578,-0.02901467,-0.0041849,0.01542876,-0.01397568,-0.01867423,-0.01949696,-0.00681434
2021-04-15,-0.00594927,-0.00818532,-0.02280081,-0.00467143,-0.01238966,-0.02408862,-0.02714252,-0.02737723,0.00283367
2021-04-14,0.02848994,0.0196607,0.03020825,0.02254729,0.0280602,0.04761912,0.04630019,0.05057257,0.04349772
2021-04-13,0.00377664,0.00450937,-0.00092894,0.0,-0.00028454,-0.01901921,-0.01630732,0.00247321,0.00415801
2021-04-12,-0.00664454,-0.01113837,-0.01291531,-0.0180024,-0.01117488,-0.00825521,-0.00237586,-0.01474832,-0.02294893
2021-04-09,-0.00232413,-0.00097116,0.00091701,0.00774853,-0.02486757,-0.01114839,-0.01320151,-0.00567723,-0.03036613
2021-04-08,-0.0104806,-0.01129301,-0.00366301,-0.01994764,-0.02077609,-0.01065991,-0.00327333,-0.02278731,-0.0190056
2021-04-07,0.00442753,0.00587189,-0.01811644,-0.01056895,0.00309577,-0.00328527,0.00749769,-0.00197433,-0.02136482
2021-04-06,-0.00283588,-0.0089385,-0.00447829,-0.0148551,-0.005914,-0.00400073,-0.00281823,0.00157916,0.01915243
2021-04-05,-0.01562943,-0.01179506,-0.05223119,-0.01331578,-0.00907157,-0.01976704,-0.02775386,-0.07861325,-0.04641956
2021-04-01,0.02755871,0.00911947,0.09887888,0.01967277,0.05038506,0.03292032,0.02120872,0.02815001,0.02024576
2021-03-31,-0.01528647,-0.01082015,-0.0277026,-0.00939891,-0.00251081,-0.00110274,-0.0018622,-0.02632219,0.01901714
2021-03-30,-0.01244647,-0.00930239,0.00731265,-0.00266926,-0.0011139,-0.01748042,0.01216674,0.01214813,-0.05548089
2021-03-29,-0.00538617,-0.00522389,-0.01728101,-0.02133862,-0.01724537,-0.02178269,-0.02556495,-0.02775927,-0.02257664
2021-03-26,0.02686965,0.02267799,0.05181548,0.02242973,0.00948265,0.03267209,0.02744997,0.03893257,0.05850232
2021-03-25,-0.00284394,0.00352768,0.00858374,0.00498572,0.00887662,-0.00072966,-0.00470589,-0.01339306,0.05813981
2021-03-24,0.02007956,0.02642047,0.02620237,0.03789038,0.02396844,0.02773334,0.02327343,0.01752142,-0.02254887
2021-03-23,-0.01241805,-0.00557431,-0.06287785,-0.02005582,-0.03091002,-0.03608639,-0.03447803,-0.0321952,-0.02911494
2021-03-22,-0.01032038,-0.00815855,-0.01739174,-0.02063448,-0.01945533,0.02193872,-0.01153948,-0.02303918,0.0
2021-03-19,-0.00564874,-0.00713256,0.03133897,0.01087831,0.0,-0.00736652,-0.01728887,0.05410676,0.04824889
2021-03-18,-0.04407668,-0.03686489,-0.08779135,-0.04904178,-0.07121564,-0.03816158,-0.05185696,-0.08701138,-0.06861401
2021-03-17,0.00438893,0.00361664,0.01730147,0.00622104,-0.00227187,0.00887002,0.02077098,0.03041661,0.0112031
2021-03-16,-0.02142341,-0.02395819,-0.05020195,-0.03368959,-0.03115362,-0.03708015,-0.04697704,-0.03932993,-0.00214362
2021-03-15,-0.02582687,-0.01181205,-0.01237129,-0.00929185,-0.0071842,0.00378463,-0.00208377,-0.0443924,-0.00374032
2021-03-12,0.01070744,0.00332211,-0.02509237,0.01054491,-0.00072771,-0.01335408,0.00752197,-0.01136191,-0.03613905
2021-03-11,-0.00747485,-0.00161754,0.02345437,-0.00806044,0.01354919,-0.01853465,-0.01250537,0.05370863,0.03507295
2021-03-10,0.0302406,0.01693344,0.0181673,0.03497826,0.06067071,0.02023678,0.02814721,0.02447976,0.05756591
2021-03-09,-0.01556323,-0.0022805,-0.03117562,-0.03531741,-0.0506663,-0.01219114,-0.03721943,-0.03834773,0.01994936
2021-03-08,-0.00098522,0.00685717,-0.04732744,0.01274047,0.01917472,0.02177697,0.0215776,-0.047878,-0.03451545
2021-03-05,0.03711559,0.04216081,0.04894426,0.03423716,0.03423758,0.01699954,0.07669262,0.04352069,-0.01818733
2021-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
